i: 1 x: 0.191337 y: 0.122272 z: 0.323580 
i: 0 x: 0.848512 y: 0.828267 z: 0.228398 
i: 0 x: 0.869221 y: 0.123807 z: 0.930098 
i: 1 x: 0.254983 y: 0.092938 z: 0.690981 
i: 0 x: 0.964445 y: 0.399630 z: 0.786875 
i: 1 x: 0.254543 y: 0.113791 z: 0.135432 
i: 1 x: 0.651728 y: 0.094417 z: 0.500785 
i: 1 x: 0.402489 y: 0.333780 z: 0.202283 
i: 1 x: 0.769968 y: 0.387551 z: 0.314058 
i: 0 x: 0.926648 y: 0.546523 z: 0.829196 
i: 0 x: 0.389059 y: 0.737861 z: 0.951468 
i: 0 x: 0.712640 y: 0.586372 z: 0.779735 
i: 0 x: 0.941038 y: 0.455594 z: 0.903542 
i: 0 x: 0.871136 y: 0.710576 z: 0.996480 
i: 1 x: 0.562117 y: 0.675021 z: 0.396110 
i: 0 x: 0.348992 y: 0.929564 z: 0.509902 
i: 1 x: 0.484424 y: 0.581291 z: 0.604318 
i: 0 x: 0.985209 y: 0.983781 z: 0.938098 
i: 1 x: 0.187493 y: 0.753748 z: 0.325649 
i: 0 x: 0.501551 y: 0.680396 z: 0.872172 
i: 1 x: 0.330746 y: 0.069456 z: 0.610033 
i: 1 x: 0.282214 y: 0.782095 z: 0.196405 
i: 1 x: 0.061949 y: 0.723133 z: 0.651999 
i: 0 x: 0.965491 y: 0.594269 z: 0.362576 
i: 1 x: 0.961971 y: 0.156386 z: 0.037597 
i: 0 x: 0.358081 y: 0.505377 z: 0.967160 
i: 0 x: 0.867983 y: 0.989801 z: 0.548452 
i: 0 x: 0.472301 y: 0.975011 z: 0.532232 
i: 1 x: 0.410399 y: 0.162504 z: 0.285981 
i: 0 x: 0.736048 y: 0.664054 z: 0.966377 
i: 0 x: 0.608221 y: 0.994800 z: 0.035833 
i: 1 x: 0.218254 y: 0.277015 z: 0.817928 
i: 1 x: 0.414659 y: 0.338964 z: 0.541061 
i: 1 x: 0.066658 y: 0.304455 z: 0.135330 
i: 1 x: 0.429234 y: 0.266426 z: 0.291716 
i: 0 x: 0.466830 y: 0.624508 z: 0.797093 
i: 0 x: 0.433991 y: 0.492491 z: 0.786894 
i: 0 x: 0.982442 y: 0.964792 z: 0.761905 
i: 0 x: 0.514674 y: 0.375192 z: 0.924408 
i: 1 x: 0.800655 y: 0.111240 z: 0.588463 
i: 0 x: 0.767032 y: 0.719461 z: 0.583263 
i: 0 x: 0.802865 y: 0.937715 z: 0.860278 
i: 1 x: 0.620793 y: 0.352374 z: 0.199241 
i: 1 x: 0.161854 y: 0.419032 z: 0.503696 
i: 0 x: 0.297184 y: 0.848266 z: 0.770123 
i: 1 x: 0.588900 y: 0.315096 z: 0.394631 
i: 0 x: 0.385993 y: 0.749087 z: 0.887121 
i: 0 x: 0.172887 y: 0.731529 z: 0.851914 
i: 1 x: 0.934792 y: 0.246204 z: 0.227105 
i: 1 x: 0.859200 y: 0.046859 z: 0.338345 
i: 1 x: 0.447663 y: 0.813891 z: 0.057806 
i: 0 x: 0.030926 y: 0.616756 z: 0.995521 
i: 1 x: 0.891204 y: 0.237549 z: 0.347895 
i: 1 x: 0.090445 y: 0.399403 z: 0.766927 
i: 0 x: 0.594142 y: 0.696587 z: 0.615193 
i: 0 x: 0.364264 y: 0.285487 z: 0.930289 
i: 0 x: 0.758895 y: 0.671480 z: 0.679376 
i: 0 x: 0.646016 y: 0.844367 z: 0.410905 
i: 0 x: 0.497930 y: 0.779159 z: 0.657109 
i: 0 x: 0.725035 y: 0.638360 z: 0.703967 
i: 1 x: 0.063380 y: 0.086023 z: 0.517858 
i: 1 x: 0.121186 y: 0.116949 z: 0.134614 
i: 1 x: 0.116707 y: 0.008153 z: 0.372162 
i: 1 x: 0.464602 y: 0.098598 z: 0.771566 
i: 1 x: 0.231528 y: 0.692740 z: 0.468153 
i: 0 x: 0.846721 y: 0.057004 z: 0.753640 
i: 0 x: 0.777010 y: 0.815899 z: 0.425121 
i: 1 x: 0.456386 y: 0.461916 z: 0.269488 
i: 0 x: 0.867291 y: 0.959846 z: 0.048648 
i: 0 x: 0.524400 y: 0.684881 z: 0.687008 
i: 0 x: 0.228367 y: 0.748261 z: 0.773031 
i: 0 x: 0.746226 y: 0.869448 z: 0.889980 
i: 0 x: 0.880839 y: 0.986155 z: 0.898133 
i: 0 x: 0.253002 y: 0.450756 z: 0.996731 
i: 1 x: 0.024567 y: 0.682285 z: 0.689470 
i: 0 x: 0.492720 y: 0.529006 z: 0.746474 
i: 1 x: 0.246361 y: 0.306016 z: 0.562374 
i: 0 x: 0.671481 y: 0.762402 z: 0.024289 
i: 0 x: 0.940970 y: 0.629694 z: 0.984135 
i: 0 x: 0.989617 y: 0.154094 z: 0.669016 
i: 1 x: 0.676625 y: 0.382461 z: 0.417277 
i: 1 x: 0.449656 y: 0.128686 z: 0.286725 
i: 1 x: 0.339635 y: 0.009526 z: 0.272880 
i: 1 x: 0.237768 y: 0.262527 z: 0.723636 
i: 1 x: 0.234499 y: 0.287094 z: 0.405921 
i: 0 x: 0.923969 y: 0.779814 z: 0.934927 
i: 1 x: 0.670443 y: 0.026175 z: 0.240943 
i: 1 x: 0.232817 y: 0.697657 z: 0.003346 
i: 1 x: 0.257106 y: 0.638626 z: 0.633039 
i: 0 x: 0.241241 y: 0.628244 z: 0.787133 
i: 1 x: 0.910257 y: 0.304869 z: 0.169593 
i: 1 x: 0.327535 y: 0.754524 z: 0.298280 
i: 1 x: 0.614260 y: 0.094159 z: 0.307805 
i: 0 x: 0.887140 y: 0.331927 z: 0.570333 
i: 0 x: 0.610776 y: 0.566426 z: 0.857427 
i: 1 x: 0.016697 y: 0.490395 z: 0.637241 
i: 0 x: 0.951624 y: 0.160838 z: 0.663417 
i: 1 x: 0.192567 y: 0.393655 z: 0.361073 
i: 0 x: 0.195912 y: 0.650762 z: 0.999699 
i: 0 x: 0.828951 y: 0.892003 z: 0.627943 
i: 0 x: 0.616084 y: 0.802260 z: 0.932812 
i: 0 x: 0.785678 y: 0.129795 z: 0.687336 
i: 0 x: 0.083957 y: 0.744055 z: 0.781495 
i: 1 x: 0.391763 y: 0.631195 z: 0.113423 
i: 0 x: 0.962095 y: 0.241970 z: 0.679849 
i: 1 x: 0.819522 y: 0.258667 z: 0.170244 
i: 1 x: 0.456764 y: 0.210291 z: 0.331082 
i: 1 x: 0.120180 y: 0.402858 z: 0.724737 
i: 1 x: 0.481254 y: 0.598770 z: 0.375499 
i: 1 x: 0.480953 y: 0.427722 z: 0.267502 
i: 1 x: 0.108896 y: 0.043806 z: 0.069763 
i: 1 x: 0.041708 y: 0.829483 z: 0.199558 
i: 0 x: 0.729044 y: 0.913441 z: 0.943613 
i: 1 x: 0.510539 y: 0.305203 z: 0.574807 
i: 0 x: 0.623961 y: 0.267299 z: 0.816778 
i: 1 x: 0.303810 y: 0.086821 z: 0.075445 
i: 1 x: 0.474054 y: 0.543585 z: 0.285736 
i: 0 x: 0.805135 y: 0.663765 z: 0.688593 
i: 1 x: 0.529873 y: 0.145019 z: 0.287364 
i: 0 x: 0.905372 y: 0.625972 z: 0.715085 
i: 0 x: 0.172874 y: 0.734868 z: 0.758891 
i: 0 x: 0.242636 y: 0.776576 z: 0.588374 
i: 1 x: 0.442194 y: 0.505619 z: 0.501815 
i: 1 x: 0.385807 y: 0.016158 z: 0.807018 
i: 0 x: 0.960614 y: 0.640120 z: 0.074317 
i: 0 x: 0.777392 y: 0.943930 z: 0.161138 
i: 0 x: 0.852837 y: 0.417983 z: 0.704723 
i: 1 x: 0.138573 y: 0.223119 z: 0.368488 
i: 0 x: 0.827166 y: 0.752991 z: 0.513507 
i: 1 x: 0.114530 y: 0.658363 z: 0.139479 
i: 0 x: 0.829615 y: 0.831237 z: 0.874347 
i: 1 x: 0.588506 y: 0.073874 z: 0.650923 
i: 1 x: 0.176880 y: 0.516068 z: 0.156542 
i: 0 x: 0.678695 y: 0.901875 z: 0.172701 
i: 0 x: 0.485713 y: 0.862489 z: 0.812820 
i: 0 x: 0.560029 y: 0.639881 z: 0.756750 
i: 1 x: 0.721167 y: 0.492718 z: 0.174733 
i: 1 x: 0.425890 y: 0.631290 z: 0.397852 
i: 1 x: 0.794379 y: 0.458456 z: 0.150843 
i: 0 x: 0.307886 y: 0.572986 z: 0.809207 
i: 1 x: 0.447365 y: 0.402601 z: 0.640444 
i: 0 x: 0.321712 y: 0.991106 z: 0.714317 
i: 0 x: 0.972635 y: 0.167986 z: 0.230385 
i: 1 x: 0.129178 y: 0.846681 z: 0.132259 
i: 0 x: 0.301878 y: 0.332394 z: 0.994748 
i: 0 x: 0.114699 y: 0.892423 z: 0.634629 
i: 0 x: 0.871449 y: 0.613590 z: 0.127347 
i: 1 x: 0.046182 y: 0.039481 z: 0.758637 
i: 1 x: 0.444034 y: 0.833859 z: 0.217093 
i: 1 x: 0.594877 y: 0.141745 z: 0.790079 
i: 1 x: 0.404084 y: 0.589110 z: 0.192679 
i: 1 x: 0.044528 y: 0.910823 z: 0.183785 
i: 0 x: 0.758845 y: 0.883458 z: 0.351772 
i: 0 x: 0.989230 y: 0.012636 z: 0.198453 
i: 1 x: 0.121489 y: 0.314514 z: 0.530846 
i: 1 x: 0.116237 y: 0.429213 z: 0.423269 
i: 1 x: 0.750866 y: 0.300662 z: 0.036860 
i: 1 x: 0.878213 y: 0.346844 z: 0.076340 
i: 0 x: 0.636850 y: 0.790878 z: 0.910200 
i: 1 x: 0.853942 y: 0.385755 z: 0.051945 
i: 0 x: 0.644021 y: 0.789839 z: 0.641055 
i: 0 x: 0.836700 y: 0.834367 z: 0.551877 
i: 1 x: 0.020485 y: 0.593212 z: 0.435335 
i: 1 x: 0.372257 y: 0.582442 z: 0.447971 
i: 0 x: 0.570710 y: 0.703931 z: 0.762485 
i: 1 x: 0.101556 y: 0.820168 z: 0.191698 
i: 1 x: 0.524825 y: 0.571034 z: 0.492360 
i: 0 x: 0.561685 y: 0.449247 z: 0.839203 
i: 1 x: 0.638025 y: 0.086097 z: 0.630081 
i: 0 x: 0.548225 y: 0.940039 z: 0.015837 
i: 0 x: 0.600170 y: 0.584060 z: 0.805676 
i: 1 x: 0.241224 y: 0.420760 z: 0.640043 
i: 1 x: 0.793102 y: 0.441245 z: 0.233255 
i: 0 x: 0.228437 y: 0.813502 z: 0.815696 
i: 1 x: 0.676408 y: 0.384212 z: 0.519627 
i: 1 x: 0.438893 y: 0.485768 z: 0.339795 
i: 0 x: 0.630591 y: 0.010593 z: 0.910829 
i: 1 x: 0.122951 y: 0.572278 z: 0.360076 
i: 0 x: 0.962154 y: 0.210303 z: 0.446173 
i: 0 x: 0.592236 y: 0.758528 z: 0.386212 
i: 0 x: 0.608072 y: 0.358698 z: 0.970272 
i: 1 x: 0.413748 y: 0.599922 z: 0.391031 
i: 1 x: 0.053791 y: 0.393024 z: 0.832276 
i: 1 x: 0.287046 y: 0.621461 z: 0.645779 
i: 1 x: 0.102743 y: 0.297869 z: 0.029990 
i: 0 x: 0.622370 y: 0.736762 z: 0.515758 
i: 0 x: 0.962165 y: 0.367353 z: 0.526351 
i: 0 x: 0.872994 y: 0.490304 z: 0.098629 
i: 1 x: 0.233070 y: 0.452458 z: 0.308932 
i: 1 x: 0.679243 y: 0.044693 z: 0.067461 
i: 1 x: 0.065455 y: 0.652766 z: 0.426158 
i: 1 x: 0.035727 y: 0.066514 z: 0.026081 
i: 1 x: 0.426758 y: 0.120305 z: 0.419105 
i: 1 x: 0.259034 y: 0.407352 z: 0.040566 
i: 0 x: 0.904813 y: 0.510094 z: 0.338435 
i: 1 x: 0.934803 y: 0.132464 z: 0.075197 
i: 1 x: 0.450561 y: 0.094629 z: 0.442550 
i: 0 x: 0.976913 y: 0.967623 z: 0.932854 
i: 1 x: 0.075542 y: 0.200693 z: 0.385312 
i: 0 x: 0.384474 y: 0.879936 z: 0.430005 
i: 0 x: 0.451935 y: 0.945391 z: 0.082771 
i: 0 x: 0.878093 y: 0.981118 z: 0.149285 
i: 0 x: 0.904174 y: 0.407876 z: 0.269590 
i: 0 x: 0.323278 y: 0.666910 z: 0.676941 
i: 1 x: 0.363844 y: 0.571723 z: 0.187036 
i: 1 x: 0.702279 y: 0.506526 z: 0.319500 
i: 0 x: 0.777476 y: 0.957088 z: 0.414128 
i: 0 x: 0.220026 y: 0.934000 z: 0.381751 
i: 1 x: 0.152879 y: 0.009542 z: 0.582444 
i: 1 x: 0.538191 y: 0.394016 z: 0.462380 
i: 0 x: 0.968196 y: 0.845951 z: 0.407771 
i: 1 x: 0.050967 y: 0.724044 z: 0.388888 
i: 0 x: 0.200251 y: 0.628218 z: 0.796764 
i: 0 x: 0.469841 y: 0.951496 z: 0.463674 
i: 1 x: 0.146783 y: 0.315339 z: 0.035397 
i: 1 x: 0.333818 y: 0.017618 z: 0.541923 
i: 0 x: 0.653318 y: 0.795094 z: 0.499011 
i: 1 x: 0.067446 y: 0.015119 z: 0.433011 
i: 1 x: 0.449197 y: 0.167999 z: 0.442553 
i: 0 x: 0.031641 y: 0.706190 z: 0.836569 
i: 0 x: 0.494021 y: 0.674386 z: 0.682520 
i: 0 x: 0.901792 y: 0.725352 z: 0.406564 
i: 1 x: 0.290680 y: 0.925604 z: 0.034782 
i: 0 x: 0.087444 y: 0.395445 z: 0.986277 
i: 1 x: 0.551118 y: 0.542227 z: 0.301617 
i: 0 x: 0.586515 y: 0.876045 z: 0.319235 
i: 1 x: 0.128438 y: 0.529363 z: 0.114328 
i: 1 x: 0.627448 y: 0.596810 z: 0.129448 
i: 1 x: 0.060459 y: 0.046007 z: 0.297446 
i: 1 x: 0.503012 y: 0.077648 z: 0.003636 
i: 1 x: 0.339581 y: 0.571669 z: 0.678021 
i: 1 x: 0.022101 y: 0.473461 z: 0.403374 
i: 1 x: 0.428665 y: 0.764141 z: 0.328977 
i: 0 x: 0.463447 y: 0.851585 z: 0.724422 
i: 1 x: 0.449724 y: 0.402703 z: 0.266649 
i: 0 x: 0.751341 y: 0.989218 z: 0.142694 
i: 1 x: 0.070576 y: 0.117655 z: 0.672057 
i: 1 x: 0.184905 y: 0.745103 z: 0.268867 
i: 1 x: 0.314352 y: 0.805563 z: 0.314874 
i: 1 x: 0.611798 y: 0.308574 z: 0.392522 
i: 0 x: 0.615434 y: 0.648155 z: 0.964191 
i: 1 x: 0.293455 y: 0.670257 z: 0.437651 
i: 1 x: 0.696829 y: 0.098922 z: 0.201792 
i: 1 x: 0.025806 y: 0.562369 z: 0.053377 
i: 1 x: 0.750228 y: 0.012094 z: 0.456080 
i: 1 x: 0.016876 y: 0.763435 z: 0.445297 
i: 0 x: 0.159571 y: 0.834011 z: 0.562952 
i: 1 x: 0.831628 y: 0.018916 z: 0.308056 
i: 1 x: 0.100495 y: 0.333268 z: 0.113618 
i: 0 x: 0.415369 y: 0.945066 z: 0.422193 
i: 1 x: 0.807890 y: 0.560500 z: 0.070348 
i: 0 x: 0.772081 y: 0.853955 z: 0.740605 
i: 0 x: 0.209732 y: 0.550784 z: 0.839527 
i: 1 x: 0.411524 y: 0.576590 z: 0.401896 
i: 1 x: 0.464901 y: 0.326817 z: 0.413990 
i: 1 x: 0.920981 y: 0.343694 z: 0.177425 
i: 1 x: 0.366278 y: 0.503264 z: 0.011436 
i: 1 x: 0.929230 y: 0.334892 z: 0.030352 
i: 1 x: 0.237286 y: 0.435387 z: 0.363620 
i: 1 x: 0.350904 y: 0.850756 z: 0.308686 
i: 0 x: 0.773097 y: 0.658646 z: 0.869186 
i: 0 x: 0.843445 y: 0.430727 z: 0.723141 
i: 1 x: 0.584050 y: 0.640460 z: 0.273925 
i: 1 x: 0.423577 y: 0.051984 z: 0.850515 
i: 1 x: 0.825473 y: 0.516885 z: 0.177332 
i: 1 x: 0.239463 y: 0.437866 z: 0.521026 
i: 1 x: 0.416887 y: 0.804143 z: 0.024290 
i: 1 x: 0.428323 y: 0.733373 z: 0.359183 
i: 0 x: 0.458675 y: 0.970659 z: 0.794570 
i: 0 x: 0.822295 y: 0.321564 z: 0.645326 
i: 1 x: 0.130980 y: 0.094661 z: 0.303972 
i: 0 x: 0.000166 y: 0.938106 z: 0.734699 
i: 1 x: 0.723308 y: 0.522156 z: 0.375159 
i: 0 x: 0.997233 y: 0.945733 z: 0.427144 
i: 0 x: 0.847748 y: 0.771206 z: 0.944029 
i: 1 x: 0.025080 y: 0.010669 z: 0.381894 
i: 1 x: 0.546106 y: 0.427557 z: 0.186038 
i: 0 x: 0.570397 y: 0.855880 z: 0.919411 
i: 0 x: 0.929579 y: 0.314555 z: 0.890071 
i: 1 x: 0.724149 y: 0.136849 z: 0.211634 
i: 1 x: 0.369475 y: 0.267830 z: 0.306295 
i: 1 x: 0.673447 y: 0.267996 z: 0.244400 
i: 0 x: 0.408146 y: 0.991304 z: 0.766556 
i: 0 x: 0.783305 y: 0.988537 z: 0.712290 
i: 1 x: 0.210449 y: 0.836285 z: 0.483496 
i: 0 x: 0.154478 y: 0.861365 z: 0.494165 
i: 0 x: 0.536372 y: 0.407471 z: 0.921722 
i: 0 x: 0.722410 y: 0.977868 z: 0.777602 
i: 0 x: 0.641821 y: 0.907447 z: 0.092156 
i: 1 x: 0.531892 y: 0.631596 z: 0.229006 
i: 1 x: 0.743526 y: 0.001070 z: 0.496836 
i: 0 x: 0.049820 y: 0.674517 z: 0.764832 
i: 1 x: 0.294221 y: 0.082663 z: 0.756136 
i: 0 x: 0.060777 y: 0.865968 z: 0.744673 
i: 1 x: 0.773067 y: 0.076417 z: 0.580958 
i: 1 x: 0.256563 y: 0.230895 z: 0.442322 
i: 0 x: 0.750728 y: 0.767267 z: 0.849793 
i: 0 x: 0.672450 y: 0.489677 z: 0.827661 
i: 1 x: 0.450051 y: 0.131498 z: 0.735108 
i: 1 x: 0.542208 y: 0.663390 z: 0.366703 
i: 1 x: 0.771214 y: 0.406916 z: 0.367774 
i: 1 x: 0.268049 y: 0.456736 z: 0.042291 
i: 1 x: 0.032881 y: 0.750957 z: 0.124954 
i: 0 x: 0.789017 y: 0.811734 z: 0.990922 
i: 1 x: 0.533690 y: 0.584801 z: 0.067339 
i: 1 x: 0.114647 y: 0.841364 z: 0.298234 
i: 1 x: 0.556970 y: 0.592092 z: 0.065501 
i: 1 x: 0.406763 y: 0.264542 z: 0.555179 
i: 0 x: 0.234424 y: 0.714593 z: 0.686677 
i: 0 x: 0.969532 y: 0.256801 z: 0.350067 
i: 1 x: 0.336235 y: 0.028015 z: 0.756982 
i: 1 x: 0.704009 y: 0.296064 z: 0.213718 
i: 0 x: 0.746300 y: 0.328945 z: 0.964675 
i: 0 x: 0.871253 y: 0.117962 z: 0.776409 
i: 0 x: 0.862175 y: 0.651652 z: 0.361209 
i: 0 x: 0.929515 y: 0.766299 z: 0.202573 
i: 1 x: 0.227749 y: 0.323269 z: 0.794665 
i: 1 x: 0.293250 y: 0.730032 z: 0.059206 
i: 0 x: 0.848429 y: 0.964456 z: 0.773799 
i: 0 x: 0.535106 y: 0.933988 z: 0.030600 
i: 1 x: 0.885173 y: 0.270224 z: 0.058615 
i: 0 x: 0.642155 y: 0.974233 z: 0.354679 
i: 0 x: 0.855873 y: 0.720532 z: 0.683624 
i: 0 x: 0.820548 y: 0.591786 z: 0.801586 
i: 1 x: 0.596957 y: 0.453961 z: 0.453238 
i: 0 x: 0.958166 y: 0.383476 z: 0.219537 
i: 1 x: 0.160739 y: 0.611225 z: 0.542806 
i: 0 x: 0.955404 y: 0.904475 z: 0.272838 
i: 1 x: 0.014610 y: 0.752904 z: 0.237295 
i: 1 x: 0.788410 y: 0.288010 z: 0.171283 
i: 1 x: 0.819010 y: 0.173183 z: 0.441506 
i: 0 x: 0.877625 y: 0.815338 z: 0.415739 
i: 1 x: 0.232304 y: 0.671211 z: 0.136271 
i: 0 x: 0.915928 y: 0.491759 z: 0.728057 
i: 1 x: 0.717514 y: 0.088715 z: 0.182018 
i: 1 x: 0.170752 y: 0.046881 z: 0.565494 
i: 1 x: 0.390290 y: 0.207620 z: 0.176719 
i: 1 x: 0.933096 y: 0.163024 z: 0.081194 
i: 1 x: 0.205934 y: 0.177635 z: 0.834098 
i: 0 x: 0.443229 y: 0.966044 z: 0.122108 
i: 0 x: 0.614511 y: 0.785054 z: 0.295291 
i: 1 x: 0.056018 y: 0.662680 z: 0.110629 
i: 0 x: 0.471757 y: 0.894984 z: 0.781840 
i: 0 x: 0.608028 y: 0.810912 z: 0.273599 
i: 1 x: 0.336085 y: 0.528426 z: 0.362314 
i: 1 x: 0.518103 y: 0.699179 z: 0.409195 
i: 1 x: 0.083597 y: 0.089468 z: 0.616816 
i: 1 x: 0.260316 y: 0.022564 z: 0.779840 
i: 0 x: 0.341510 y: 0.228498 z: 0.957475 
i: 0 x: 0.175608 y: 0.671727 z: 0.923519 
i: 1 x: 0.297717 y: 0.286238 z: 0.708573 
i: 1 x: 0.593008 y: 0.342256 z: 0.371253 
i: 0 x: 0.703637 y: 0.814012 z: 0.266237 
i: 1 x: 0.485477 y: 0.422040 z: 0.077149 
i: 0 x: 0.759075 y: 0.758125 z: 0.605575 
i: 1 x: 0.121389 y: 0.276228 z: 0.304754 
i: 1 x: 0.530585 y: 0.359825 z: 0.394222 
i: 1 x: 0.147400 y: 0.620141 z: 0.416786 
i: 0 x: 0.927241 y: 0.961651 z: 0.645284 
i: 1 x: 0.884715 y: 0.137259 z: 0.317010 
i: 0 x: 0.808234 y: 0.434975 z: 0.603248 
i: 0 x: 0.516808 y: 0.027983 z: 0.945504 
i: 0 x: 0.888061 y: 0.731620 z: 0.759516 
i: 1 x: 0.154298 y: 0.217097 z: 0.181556 
i: 0 x: 0.231446 y: 0.976172 z: 0.939681 
i: 1 x: 0.837021 y: 0.097561 z: 0.215909 
i: 1 x: 0.141775 y: 0.628146 z: 0.575734 
i: 1 x: 0.535997 y: 0.775546 z: 0.195875 
i: 0 x: 0.952782 y: 0.702787 z: 0.157526 
i: 1 x: 0.598066 y: 0.587502 z: 0.294785 
i: 0 x: 0.915076 y: 0.395736 z: 0.729760 
i: 0 x: 0.518324 y: 0.912544 z: 0.757743 
i: 0 x: 0.463828 y: 0.800605 z: 0.489363 
i: 0 x: 0.223344 y: 0.954902 z: 0.706460 
i: 1 x: 0.404900 y: 0.186349 z: 0.682632 
i: 1 x: 0.344581 y: 0.023370 z: 0.780193 
i: 1 x: 0.560490 y: 0.165145 z: 0.408339 
i: 1 x: 0.136224 y: 0.701142 z: 0.183886 
i: 0 x: 0.332099 y: 0.653924 z: 0.886673 
i: 1 x: 0.489625 y: 0.251990 z: 0.474175 
i: 0 x: 0.784410 y: 0.167066 z: 0.869911 
i: 0 x: 0.514170 y: 0.685391 z: 0.782456 
i: 1 x: 0.271913 y: 0.149219 z: 0.583060 
i: 0 x: 0.761277 y: 0.372563 z: 0.537963 
i: 0 x: 0.467736 y: 0.777463 z: 0.724311 
i: 1 x: 0.150369 y: 0.122044 z: 0.747681 
i: 0 x: 0.930562 y: 0.682534 z: 0.912827 
i: 0 x: 0.338901 y: 0.818758 z: 0.613969 
i: 1 x: 0.522787 y: 0.150858 z: 0.267893 
i: 1 x: 0.409460 y: 0.640483 z: 0.519883 
i: 0 x: 0.883635 y: 0.424893 z: 0.686950 
i: 0 x: 0.753547 y: 0.939063 z: 0.372340 
i: 1 x: 0.536002 y: 0.210976 z: 0.521559 
i: 0 x: 0.119063 y: 0.972253 z: 0.894122 
i: 0 x: 0.657025 y: 0.439989 z: 0.671585 
i: 0 x: 0.381337 y: 0.590358 z: 0.793629 
i: 1 x: 0.129018 y: 0.520920 z: 0.476163 
i: 1 x: 0.041845 y: 0.859821 z: 0.294921 
